starred_at,user.login,user.id,user.node_id,user.avatar_url,user.gravatar_id,user.url,user.html_url,user.followers_url,user.following_url,user.gists_url,user.starred_url,user.subscriptions_url,user.organizations_url,user.repos_url,user.events_url,user.received_events_url,user.type,user.site_admin,owner,repo
2022-04-27T01:28:01Z,arby-bot,97566909,U_kgDOBdDAvQ,https://avatars.githubusercontent.com/u/97566909?v=4,,https://api.github.com/users/arby-bot,https://github.com/arby-bot,https://api.github.com/users/arby-bot/followers,https://api.github.com/users/arby-bot/following{/other_user},https://api.github.com/users/arby-bot/gists{/gist_id},https://api.github.com/users/arby-bot/starred{/owner}{/repo},https://api.github.com/users/arby-bot/subscriptions,https://api.github.com/users/arby-bot/orgs,https://api.github.com/users/arby-bot/repos,https://api.github.com/users/arby-bot/events{/privacy},https://api.github.com/users/arby-bot/received_events,User,false,maticnetwork,bor
2022-04-27T19:23:33Z,mark1yo,49340994,MDQ6VXNlcjQ5MzQwOTk0,https://avatars.githubusercontent.com/u/49340994?v=4,,https://api.github.com/users/mark1yo,https://github.com/mark1yo,https://api.github.com/users/mark1yo/followers,https://api.github.com/users/mark1yo/following{/other_user},https://api.github.com/users/mark1yo/gists{/gist_id},https://api.github.com/users/mark1yo/starred{/owner}{/repo},https://api.github.com/users/mark1yo/subscriptions,https://api.github.com/users/mark1yo/orgs,https://api.github.com/users/mark1yo/repos,https://api.github.com/users/mark1yo/events{/privacy},https://api.github.com/users/mark1yo/received_events,User,false,maticnetwork,bor
2022-04-28T00:38:20Z,chentieyou,44764430,MDQ6VXNlcjQ0NzY0NDMw,https://avatars.githubusercontent.com/u/44764430?v=4,,https://api.github.com/users/chentieyou,https://github.com/chentieyou,https://api.github.com/users/chentieyou/followers,https://api.github.com/users/chentieyou/following{/other_user},https://api.github.com/users/chentieyou/gists{/gist_id},https://api.github.com/users/chentieyou/starred{/owner}{/repo},https://api.github.com/users/chentieyou/subscriptions,https://api.github.com/users/chentieyou/orgs,https://api.github.com/users/chentieyou/repos,https://api.github.com/users/chentieyou/events{/privacy},https://api.github.com/users/chentieyou/received_events,User,false,maticnetwork,bor
2022-05-01T19:54:16Z,Lgnlackey,104667964,U_kgDOBj0bPA,https://avatars.githubusercontent.com/u/104667964?v=4,,https://api.github.com/users/Lgnlackey,https://github.com/Lgnlackey,https://api.github.com/users/Lgnlackey/followers,https://api.github.com/users/Lgnlackey/following{/other_user},https://api.github.com/users/Lgnlackey/gists{/gist_id},https://api.github.com/users/Lgnlackey/starred{/owner}{/repo},https://api.github.com/users/Lgnlackey/subscriptions,https://api.github.com/users/Lgnlackey/orgs,https://api.github.com/users/Lgnlackey/repos,https://api.github.com/users/Lgnlackey/events{/privacy},https://api.github.com/users/Lgnlackey/received_events,User,false,maticnetwork,bor
2022-05-02T10:59:30Z,core-dev-crypto,93869888,U_kgDOBZhXQA,https://avatars.githubusercontent.com/u/93869888?v=4,,https://api.github.com/users/core-dev-crypto,https://github.com/core-dev-crypto,https://api.github.com/users/core-dev-crypto/followers,https://api.github.com/users/core-dev-crypto/following{/other_user},https://api.github.com/users/core-dev-crypto/gists{/gist_id},https://api.github.com/users/core-dev-crypto/starred{/owner}{/repo},https://api.github.com/users/core-dev-crypto/subscriptions,https://api.github.com/users/core-dev-crypto/orgs,https://api.github.com/users/core-dev-crypto/repos,https://api.github.com/users/core-dev-crypto/events{/privacy},https://api.github.com/users/core-dev-crypto/received_events,User,false,maticnetwork,bor
2022-05-04T08:11:40Z,RobAntunes,89630941,MDQ6VXNlcjg5NjMwOTQx,https://avatars.githubusercontent.com/u/89630941?v=4,,https://api.github.com/users/RobAntunes,https://github.com/RobAntunes,https://api.github.com/users/RobAntunes/followers,https://api.github.com/users/RobAntunes/following{/other_user},https://api.github.com/users/RobAntunes/gists{/gist_id},https://api.github.com/users/RobAntunes/starred{/owner}{/repo},https://api.github.com/users/RobAntunes/subscriptions,https://api.github.com/users/RobAntunes/orgs,https://api.github.com/users/RobAntunes/repos,https://api.github.com/users/RobAntunes/events{/privacy},https://api.github.com/users/RobAntunes/received_events,User,false,maticnetwork,bor
2022-05-05T16:34:42Z,silvialiang,99524873,U_kgDOBe6hCQ,https://avatars.githubusercontent.com/u/99524873?v=4,,https://api.github.com/users/silvialiang,https://github.com/silvialiang,https://api.github.com/users/silvialiang/followers,https://api.github.com/users/silvialiang/following{/other_user},https://api.github.com/users/silvialiang/gists{/gist_id},https://api.github.com/users/silvialiang/starred{/owner}{/repo},https://api.github.com/users/silvialiang/subscriptions,https://api.github.com/users/silvialiang/orgs,https://api.github.com/users/silvialiang/repos,https://api.github.com/users/silvialiang/events{/privacy},https://api.github.com/users/silvialiang/received_events,User,false,maticnetwork,bor
2022-05-06T10:41:35Z,stormcat24,919840,MDQ6VXNlcjkxOTg0MA==,https://avatars.githubusercontent.com/u/919840?v=4,,https://api.github.com/users/stormcat24,https://github.com/stormcat24,https://api.github.com/users/stormcat24/followers,https://api.github.com/users/stormcat24/following{/other_user},https://api.github.com/users/stormcat24/gists{/gist_id},https://api.github.com/users/stormcat24/starred{/owner}{/repo},https://api.github.com/users/stormcat24/subscriptions,https://api.github.com/users/stormcat24/orgs,https://api.github.com/users/stormcat24/repos,https://api.github.com/users/stormcat24/events{/privacy},https://api.github.com/users/stormcat24/received_events,User,false,maticnetwork,bor
2022-05-06T11:13:42Z,kk-thanhvh,88889118,MDQ6VXNlcjg4ODg5MTE4,https://avatars.githubusercontent.com/u/88889118?v=4,,https://api.github.com/users/kk-thanhvh,https://github.com/kk-thanhvh,https://api.github.com/users/kk-thanhvh/followers,https://api.github.com/users/kk-thanhvh/following{/other_user},https://api.github.com/users/kk-thanhvh/gists{/gist_id},https://api.github.com/users/kk-thanhvh/starred{/owner}{/repo},https://api.github.com/users/kk-thanhvh/subscriptions,https://api.github.com/users/kk-thanhvh/orgs,https://api.github.com/users/kk-thanhvh/repos,https://api.github.com/users/kk-thanhvh/events{/privacy},https://api.github.com/users/kk-thanhvh/received_events,User,false,maticnetwork,bor
2022-05-06T16:59:43Z,Katana2x5,105071699,U_kgDOBkNEUw,https://avatars.githubusercontent.com/u/105071699?v=4,,https://api.github.com/users/Katana2x5,https://github.com/Katana2x5,https://api.github.com/users/Katana2x5/followers,https://api.github.com/users/Katana2x5/following{/other_user},https://api.github.com/users/Katana2x5/gists{/gist_id},https://api.github.com/users/Katana2x5/starred{/owner}{/repo},https://api.github.com/users/Katana2x5/subscriptions,https://api.github.com/users/Katana2x5/orgs,https://api.github.com/users/Katana2x5/repos,https://api.github.com/users/Katana2x5/events{/privacy},https://api.github.com/users/Katana2x5/received_events,User,false,maticnetwork,bor
