starred_at,user.login,user.id,user.node_id,user.avatar_url,user.gravatar_id,user.url,user.html_url,user.followers_url,user.following_url,user.gists_url,user.starred_url,user.subscriptions_url,user.organizations_url,user.repos_url,user.events_url,user.received_events_url,user.type,user.site_admin,owner,repo
2022-06-09T03:00:33Z,SureEdding,8403607,MDQ6VXNlcjg0MDM2MDc=,https://avatars.githubusercontent.com/u/8403607?v=4,,https://api.github.com/users/SureEdding,https://github.com/SureEdding,https://api.github.com/users/SureEdding/followers,https://api.github.com/users/SureEdding/following{/other_user},https://api.github.com/users/SureEdding/gists{/gist_id},https://api.github.com/users/SureEdding/starred{/owner}{/repo},https://api.github.com/users/SureEdding/subscriptions,https://api.github.com/users/SureEdding/orgs,https://api.github.com/users/SureEdding/repos,https://api.github.com/users/SureEdding/events{/privacy},https://api.github.com/users/SureEdding/received_events,User,false,maticnetwork,bor
2022-06-12T20:34:00Z,tejiriaustin,96845823,U_kgDOBcW__w,https://avatars.githubusercontent.com/u/96845823?v=4,,https://api.github.com/users/tejiriaustin,https://github.com/tejiriaustin,https://api.github.com/users/tejiriaustin/followers,https://api.github.com/users/tejiriaustin/following{/other_user},https://api.github.com/users/tejiriaustin/gists{/gist_id},https://api.github.com/users/tejiriaustin/starred{/owner}{/repo},https://api.github.com/users/tejiriaustin/subscriptions,https://api.github.com/users/tejiriaustin/orgs,https://api.github.com/users/tejiriaustin/repos,https://api.github.com/users/tejiriaustin/events{/privacy},https://api.github.com/users/tejiriaustin/received_events,User,false,maticnetwork,bor
2022-06-14T12:16:17Z,Aracki,6129986,MDQ6VXNlcjYxMjk5ODY=,https://avatars.githubusercontent.com/u/6129986?v=4,,https://api.github.com/users/Aracki,https://github.com/Aracki,https://api.github.com/users/Aracki/followers,https://api.github.com/users/Aracki/following{/other_user},https://api.github.com/users/Aracki/gists{/gist_id},https://api.github.com/users/Aracki/starred{/owner}{/repo},https://api.github.com/users/Aracki/subscriptions,https://api.github.com/users/Aracki/orgs,https://api.github.com/users/Aracki/repos,https://api.github.com/users/Aracki/events{/privacy},https://api.github.com/users/Aracki/received_events,User,false,maticnetwork,bor
2022-06-18T04:11:04Z,sbusso,346,MDQ6VXNlcjM0Ng==,https://avatars.githubusercontent.com/u/346?v=4,,https://api.github.com/users/sbusso,https://github.com/sbusso,https://api.github.com/users/sbusso/followers,https://api.github.com/users/sbusso/following{/other_user},https://api.github.com/users/sbusso/gists{/gist_id},https://api.github.com/users/sbusso/starred{/owner}{/repo},https://api.github.com/users/sbusso/subscriptions,https://api.github.com/users/sbusso/orgs,https://api.github.com/users/sbusso/repos,https://api.github.com/users/sbusso/events{/privacy},https://api.github.com/users/sbusso/received_events,User,false,maticnetwork,bor
2022-06-23T15:13:32Z,BuiltByFrancis,95310871,U_kgDOBa5UFw,https://avatars.githubusercontent.com/u/95310871?v=4,,https://api.github.com/users/BuiltByFrancis,https://github.com/BuiltByFrancis,https://api.github.com/users/BuiltByFrancis/followers,https://api.github.com/users/BuiltByFrancis/following{/other_user},https://api.github.com/users/BuiltByFrancis/gists{/gist_id},https://api.github.com/users/BuiltByFrancis/starred{/owner}{/repo},https://api.github.com/users/BuiltByFrancis/subscriptions,https://api.github.com/users/BuiltByFrancis/orgs,https://api.github.com/users/BuiltByFrancis/repos,https://api.github.com/users/BuiltByFrancis/events{/privacy},https://api.github.com/users/BuiltByFrancis/received_events,User,false,maticnetwork,bor
2022-06-29T02:33:30Z,brucexc,108378464,U_kgDOBnW5YA,https://avatars.githubusercontent.com/u/108378464?v=4,,https://api.github.com/users/brucexc,https://github.com/brucexc,https://api.github.com/users/brucexc/followers,https://api.github.com/users/brucexc/following{/other_user},https://api.github.com/users/brucexc/gists{/gist_id},https://api.github.com/users/brucexc/starred{/owner}{/repo},https://api.github.com/users/brucexc/subscriptions,https://api.github.com/users/brucexc/orgs,https://api.github.com/users/brucexc/repos,https://api.github.com/users/brucexc/events{/privacy},https://api.github.com/users/brucexc/received_events,User,false,maticnetwork,bor
2022-06-29T04:34:35Z,thanhxeon2470,57899554,MDQ6VXNlcjU3ODk5NTU0,https://avatars.githubusercontent.com/u/57899554?v=4,,https://api.github.com/users/thanhxeon2470,https://github.com/thanhxeon2470,https://api.github.com/users/thanhxeon2470/followers,https://api.github.com/users/thanhxeon2470/following{/other_user},https://api.github.com/users/thanhxeon2470/gists{/gist_id},https://api.github.com/users/thanhxeon2470/starred{/owner}{/repo},https://api.github.com/users/thanhxeon2470/subscriptions,https://api.github.com/users/thanhxeon2470/orgs,https://api.github.com/users/thanhxeon2470/repos,https://api.github.com/users/thanhxeon2470/events{/privacy},https://api.github.com/users/thanhxeon2470/received_events,User,false,maticnetwork,bor
2022-07-01T03:31:23Z,danielbayley,7797479,MDQ6VXNlcjc3OTc0Nzk=,https://avatars.githubusercontent.com/u/7797479?v=4,,https://api.github.com/users/danielbayley,https://github.com/danielbayley,https://api.github.com/users/danielbayley/followers,https://api.github.com/users/danielbayley/following{/other_user},https://api.github.com/users/danielbayley/gists{/gist_id},https://api.github.com/users/danielbayley/starred{/owner}{/repo},https://api.github.com/users/danielbayley/subscriptions,https://api.github.com/users/danielbayley/orgs,https://api.github.com/users/danielbayley/repos,https://api.github.com/users/danielbayley/events{/privacy},https://api.github.com/users/danielbayley/received_events,User,false,maticnetwork,bor
2022-07-06T12:12:43Z,0xsharma,12046053,MDQ6VXNlcjEyMDQ2MDUz,https://avatars.githubusercontent.com/u/12046053?v=4,,https://api.github.com/users/0xsharma,https://github.com/0xsharma,https://api.github.com/users/0xsharma/followers,https://api.github.com/users/0xsharma/following{/other_user},https://api.github.com/users/0xsharma/gists{/gist_id},https://api.github.com/users/0xsharma/starred{/owner}{/repo},https://api.github.com/users/0xsharma/subscriptions,https://api.github.com/users/0xsharma/orgs,https://api.github.com/users/0xsharma/repos,https://api.github.com/users/0xsharma/events{/privacy},https://api.github.com/users/0xsharma/received_events,User,false,maticnetwork,bor
2022-07-07T11:19:17Z,pranusit,81988565,MDQ6VXNlcjgxOTg4NTY1,https://avatars.githubusercontent.com/u/81988565?v=4,,https://api.github.com/users/pranusit,https://github.com/pranusit,https://api.github.com/users/pranusit/followers,https://api.github.com/users/pranusit/following{/other_user},https://api.github.com/users/pranusit/gists{/gist_id},https://api.github.com/users/pranusit/starred{/owner}{/repo},https://api.github.com/users/pranusit/subscriptions,https://api.github.com/users/pranusit/orgs,https://api.github.com/users/pranusit/repos,https://api.github.com/users/pranusit/events{/privacy},https://api.github.com/users/pranusit/received_events,User,false,maticnetwork,bor
2022-07-07T11:33:09Z,geldmon,95217541,U_kgDOBaznhQ,https://avatars.githubusercontent.com/u/95217541?v=4,,https://api.github.com/users/geldmon,https://github.com/geldmon,https://api.github.com/users/geldmon/followers,https://api.github.com/users/geldmon/following{/other_user},https://api.github.com/users/geldmon/gists{/gist_id},https://api.github.com/users/geldmon/starred{/owner}{/repo},https://api.github.com/users/geldmon/subscriptions,https://api.github.com/users/geldmon/orgs,https://api.github.com/users/geldmon/repos,https://api.github.com/users/geldmon/events{/privacy},https://api.github.com/users/geldmon/received_events,User,false,maticnetwork,bor
